Sample,,adjusted_het,taxa,life_history,breeding_system,genome_size
genome,,1.18444E-11,duckweed,perennial,outcrossing,small
genome,,1.16737E-11,duckweed,perennial,outcrossing,small
genome,,1.02958E-11,duckweed,perennial,outcrossing,small
genome,,2.21596E-11,duckweed,perennial,outcrossing,small
genome,,1.05779E-11,duckweed,perennial,outcrossing,small
genome,,1.04245E-11,duckweed,perennial,outcrossing,small
genome,,1.00557E-11,duckweed,perennial,outcrossing,small
genome,,7.54841E-12,duckweed,perennial,outcrossing,small
genome,,1.20316E-11,duckweed,perennial,outcrossing,small
genome,,1.17581E-11,duckweed,perennial,outcrossing,small
genome,,1.4666E-11,duckweed,perennial,outcrossing,small
genome,,1.26911E-11,duckweed,perennial,outcrossing,small
genome,,1.20022E-11,duckweed,perennial,outcrossing,small
genome,,1.02414E-11,duckweed,perennial,outcrossing,small
genome,,1.66093E-11,duckweed,perennial,outcrossing,small
genome,,7.47614E-12,duckweed,perennial,outcrossing,small
