Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
UCE_super,0.00896176,1.11401E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0085923,1.06808E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00973038,1.20956E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00880598,1.09465E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00947332,1.1776E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00983243,1.22224E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00985752,1.22536E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00903391,1.12298E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0100217,1.24577E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0068967,8.57309E-09,Prunus,perennial,outcrossing,medium
UCE_super,0.00927613,1.15309E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0100184,1.24536E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00916671,1.13949E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00860219,1.06931E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00733611,9.11931E-09,Prunus,perennial,outcrossing,medium
UCE_super,0.00934676,1.16187E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00864955,1.0752E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0104128,1.29439E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00944089,1.17357E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0102016,1.26813E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00950595,1.18166E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00862969,1.07273E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0067055,8.33542E-09,Prunus,perennial,outcrossing,medium
UCE_super,0.00932735,1.15946E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0107558,1.33702E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00918237,1.14143E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00842645,1.04747E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0101119,1.25698E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00966556,1.2015E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00836676,1.04005E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.0102606,1.27547E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00913256,1.13524E-08,Prunus,perennial,outcrossing,medium
UCE_super,0.00925015,1.14986E-08,Prunus,perennial,outcrossing,medium
