Sample,Het,adjusted_het,num_sites,site_adjusted,taxa,life_history,breeding_system,genome_size
UCE,0.00137504,2.97E-09,4.37E+05,3.15E-09,Ursus,perennial,outcrossing,large
UCE,0.000830299,1.79E-09,3.26E+05,2.55E-09,Ursus,perennial,outcrossing,large
UCE,0.00106016,2.29E-09,3.18E+05,3.33E-09,Ursus,perennial,outcrossing,large
UCE,0.000781125,1.69E-09,2.69E+05,2.90E-09,Ursus,perennial,outcrossing,large
UCE_super,0.00184874,6.87E-10,2.64E+06,7.01E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00181673,6.75E-10,2.63E+06,6.91E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00206414,7.67E-10,2.62E+06,7.87E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00198245,7.36E-10,2.63E+06,7.52E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00193086,7.17E-10,2.63E+06,7.34E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00183421,6.81E-10,2.62E+06,7.00E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00185635,6.90E-10,2.63E+06,7.06E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00186116,6.91E-10,2.63E+06,7.08E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00227384,8.45E-10,2.62E+06,8.67E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00225555,8.38E-10,2.62E+06,8.61E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00194527,7.23E-10,2.63E+06,7.39E-10,Ursus,perennial,outcrossing,large
UCE_super,0.0017517,6.51E-10,2.63E+06,6.65E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00221052,8.21E-10,2.62E+06,8.42E-10,Ursus,perennial,outcrossing,large
UCE_super,0.0021556,8.01E-10,2.63E+06,8.20E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00157877,5.86E-10,2.63E+06,6.00E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00181953,6.76E-10,2.63E+06,6.93E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00173015,6.43E-10,2.64E+06,6.57E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00203228,7.55E-10,2.63E+06,7.72E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00154097,5.72E-10,2.55E+06,6.04E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00160958,5.98E-10,2.63E+06,6.11E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00189863,7.05E-10,2.63E+06,7.22E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00225435,8.37E-10,2.63E+06,8.59E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00217531,8.08E-10,2.59E+06,8.41E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00213892,7.94E-10,2.63E+06,8.13E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00159118,5.91E-10,2.63E+06,6.05E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00197291,7.33E-10,2.63E+06,7.51E-10,Ursus,perennial,outcrossing,large
UCE_super,0.00160896,5.98E-10,2.63E+06,6.12E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00464039,4.38E-10,9.67E+06,4.80E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00457444,4.32E-10,9.86E+06,4.64E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00463177,4.37E-10,1.02E+07,4.55E-10,Ursus,perennial,outcrossing,large
BUSCO,0.0047913,4.52E-10,1.01E+07,4.77E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00469102,4.43E-10,9.77E+06,4.80E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00477779,4.51E-10,9.19E+06,5.20E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00472783,4.46E-10,9.44E+06,5.01E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00470978,4.44E-10,9.80E+06,4.80E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00471289,4.45E-10,1.04E+07,4.53E-10,Ursus,perennial,outcrossing,large
BUSCO,0.00533162,5.03E-10,1.04E+07,5.15E-10,Ursus,perennial,outcrossing,large
BUSCO,0.0046848,4.42E-10,1.02E+07,4.60E-10,Ursus,perennial,outcrossing,large
