Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
BUSCO,0.00295197,1.03435E-09,Thlaspi,annual,selfing,medium
BUSCO,0.0036569,1.28135E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00307621,1.07788E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00307151,1.07623E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00300362,1.05244E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00301929,1.05793E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00300085,1.05147E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00303749,1.06431E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00286489,1.00383E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00296971,1.04056E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00300388,1.05253E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00288315,1.01023E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00295275,1.03462E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00300469,1.05282E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00303981,1.06512E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00296954,1.0405E-09,Thlaspi,annual,selfing,medium
BUSCO,0.002946,1.03225E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00288326,1.01027E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00302254,1.05907E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00288963,1.0125E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00301958,1.05803E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00363841,1.27487E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00306566,1.07418E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00294925,1.03339E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00296409,1.03859E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00298276,1.04513E-09,Thlaspi,annual,selfing,medium
BUSCO,0.0102146,3.57911E-09,Thlaspi,annual,selfing,medium
BUSCO,0.00344331,1.20651E-09,Thlaspi,annual,selfing,medium
BUSCO,0.0029985,1.05065E-09,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00508358,8.11715E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00399372,6.37693E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00385794,6.16012E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00377682,6.0306E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00435711,6.95717E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00435569,6.9549E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00390585,6.23662E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00475177,7.58734E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00388267,6.19961E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00397753,6.35108E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00390354,6.23293E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00396205,6.32636E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00394866,6.30498E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00395463,6.31451E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00375071,5.9889E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00397163,6.34166E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00399322,6.37613E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00388189,6.19836E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00384011,6.13165E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00388822,6.20847E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00398339,6.36043E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00395005,6.3072E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00380227,6.07123E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00388887,6.20951E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00389949,6.22647E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00390487,6.23506E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00394907,6.30563E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00489469,7.81554E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00392314,6.26423E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00381442,6.09063E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00394559,6.30008E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00386595,6.17291E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.0147998,2.36314E-09,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00458505,7.32113E-10,Thlaspi,annual,selfing,medium
BUSCOsuper,0.00405128,6.46884E-10,Thlaspi,annual,selfing,medium
singlecopy,0.0116905,1.45682E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111395,1.38815E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110574,1.37792E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111156,1.38517E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0108275,1.34927E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0102847,1.28163E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110793,1.38065E-09,Thlaspi,annual,selfing,medium
singlecopy,0.011632,1.44953E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110629,1.37861E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111176,1.38542E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0109134,1.35998E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111702,1.39198E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110354,1.37518E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0112435,1.40111E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0109585,1.3656E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111065,1.38404E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110105,1.37208E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110567,1.37783E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0109282,1.36182E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111103,1.38451E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110805,1.3808E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111404,1.38826E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0108876,1.35676E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110367,1.37534E-09,Thlaspi,annual,selfing,medium
singlecopy,0.010923,1.36117E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0110808,1.38084E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0109665,1.36659E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0117164,1.46004E-09,Thlaspi,annual,selfing,medium
singlecopy,0.01105,1.377E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0109386,1.36312E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0111666,1.39153E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0108708,1.35467E-09,Thlaspi,annual,selfing,medium
singlecopy,0.016727,2.08444E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0118834,1.48085E-09,Thlaspi,annual,selfing,medium
singlecopy,0.0109781,1.36804E-09,Thlaspi,annual,selfing,medium
SCsuper,0.00793249,4.4605E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00701146,3.9426E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00685915,3.85695E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00695427,3.91044E-10,Thlaspi,annual,selfing,medium
SCsuper,0.0069844,3.92738E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00665615,3.74281E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00688821,3.87329E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00773033,4.34683E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00695704,3.912E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00696451,3.9162E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00678323,3.81426E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00694174,3.9034E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00690158,3.88081E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00700563,3.93932E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00670134,3.76822E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00694939,3.9077E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00690048,3.88019E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00680046,3.82395E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00683364,3.84261E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00691169,3.8865E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00688273,3.87021E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00696976,3.91915E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00677145,3.80764E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00693079,3.89724E-10,Thlaspi,annual,selfing,medium
SCsuper,0.0067989,3.82308E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00691015,3.88563E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00683613,3.84401E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00794397,4.46696E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00683385,3.84273E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00676952,3.80655E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00695656,3.91173E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00675472,3.79823E-10,Thlaspi,annual,selfing,medium
SCsuper,0.0167711,9.43052E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00782934,4.4025E-10,Thlaspi,annual,selfing,medium
SCsuper,0.00692154,3.89204E-10,Thlaspi,annual,selfing,medium
genome,0.00194941,3.70924E-12,Thlaspi,annual,selfing,medium
genome,0.00048853,9.29549E-13,Thlaspi,annual,selfing,medium
genome,0.00032242,6.13488E-13,Thlaspi,annual,selfing,medium
genome,0.00374142,7.11899E-12,Thlaspi,annual,selfing,medium
genome,0.00075341,1.43355E-12,Thlaspi,annual,selfing,medium
genome,0.00068617,1.30562E-12,Thlaspi,annual,selfing,medium
genome,0.00052477,9.98506E-13,Thlaspi,annual,selfing,medium
genome,0.00171631,3.26571E-12,Thlaspi,annual,selfing,medium
genome,0.00366419,6.97204E-12,Thlaspi,annual,selfing,medium
genome,0.00048302,9.19066E-13,Thlaspi,annual,selfing,medium
genome,0.0003168,6.02799E-13,Thlaspi,annual,selfing,medium
genome,0.00017133,3.25991E-13,Thlaspi,annual,selfing,medium
genome,0.00031223,5.94099E-13,Thlaspi,annual,selfing,medium
genome,0.00037617,7.1575E-13,Thlaspi,annual,selfing,medium
genome,0.00042821,8.14778E-13,Thlaspi,annual,selfing,medium
genome,0.00049672,9.45128E-13,Thlaspi,annual,selfing,medium
genome,0.00048959,9.31565E-13,Thlaspi,annual,selfing,medium
genome,0.000036967,8.92871E-13,Thlaspi,annual,selfing,medium
genome,0.00046925,9.86113E-13,Thlaspi,annual,selfing,medium
genome,0.00051826,8.53223E-13,Thlaspi,annual,selfing,medium
genome,0.00044842,9.71563E-13,Thlaspi,annual,selfing,medium
genome,0.00051061,8.88822E-13,Thlaspi,annual,selfing,medium
genome,0.00046713,5.85897E-13,Thlaspi,annual,selfing,medium
genome,0.00030792,8.65681E-13,Thlaspi,annual,selfing,medium
genome,0.00045496,6.74317E-13,Thlaspi,annual,selfing,medium
genome,0.00035439,7.177E-13,Thlaspi,annual,selfing,medium
genome,0.00037719,4.33825E-12,Thlaspi,annual,selfing,medium
genome,0.00227999,8.18555E-13,Thlaspi,annual,selfing,medium
genome,0.0004302,8.73552E-13,Thlaspi,annual,selfing,medium
genome,0.0004591,8.41769E-13,Thlaspi,annual,selfing,medium
genome,0.0004424,8.3436E-13,Thlaspi,annual,selfing,medium
genome,0.0004385,3.03784E-11,Thlaspi,annual,selfing,medium
genome,0.0159655,2.19437E-12,Thlaspi,annual,selfing,medium
