Sample,het,adjusted_het,taxa,life_history,breeding_system,genome_size
BUSCO,0.00686259,2.45231E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00685995,2.45136E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00698191,2.49495E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00938205,3.35262E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00911118,3.25583E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00711443,2.5423E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.0071412,2.55187E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00718135,2.56622E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00709447,2.53517E-09,Corylus,perennial,outcrossing,medium
BUSCO,0.00705022,2.51936E-09,Corylus,perennial,outcrossing,medium
UCE_super,0.00968154,1.4989E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00961238,1.48819E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00980309,1.51772E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00927478,1.43592E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0117952,1.82613E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0100476,1.55557E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00950659,1.47181E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0101249,1.56754E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00986629,1.5275E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0100342,1.5535E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00982878,1.52169E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0099991,1.54806E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.010093,1.5626E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0098734,1.5286E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00960967,1.48777E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00967492,1.49787E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0100995,1.56361E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00989708,1.53227E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0102488,1.58672E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.010311,1.59635E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00947477,1.46688E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00945413,1.46369E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00982687,1.5214E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00941462,1.45757E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00956801,1.48132E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0100672,1.5586E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0098458,1.52433E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0104632,1.61991E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0122448,1.89574E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0102269,1.58333E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00998002,1.54511E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00989109,1.53134E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00942802,1.45965E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00954125,1.47718E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00977113,1.51277E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0101136,1.56579E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0131907,2.04219E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.012975,2.00879E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0102592,1.58833E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00990004,1.53273E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0100697,1.55899E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.00965781,1.49522E-08,Corylus,perennial,outcrossing,medium
UCE_super,0.0096437,1.49304E-08,Corylus,perennial,outcrossing,medium
UCE,0.00694796,2.46952E-08,Corylus,perennial,outcrossing,medium
UCE,0.00713493,2.53597E-08,Corylus,perennial,outcrossing,medium
UCE,0.00682051,2.42422E-08,Corylus,perennial,outcrossing,medium
UCE,0.0066978,2.3806E-08,Corylus,perennial,outcrossing,medium
UCE,0.0079204,2.81515E-08,Corylus,perennial,outcrossing,medium
UCE,0.00710161,2.52413E-08,Corylus,perennial,outcrossing,medium
UCE,0.00658018,2.3388E-08,Corylus,perennial,outcrossing,medium
UCE,0.00718065,2.55222E-08,Corylus,perennial,outcrossing,medium
UCE,0.00718005,2.55201E-08,Corylus,perennial,outcrossing,medium
UCE,0.00692619,2.46178E-08,Corylus,perennial,outcrossing,medium
UCE,0.00686189,2.43892E-08,Corylus,perennial,outcrossing,medium
UCE,0.00700762,2.49072E-08,Corylus,perennial,outcrossing,medium
UCE,0.00717596,2.55055E-08,Corylus,perennial,outcrossing,medium
UCE,0.00686948,2.44162E-08,Corylus,perennial,outcrossing,medium
UCE,0.00711825,2.53004E-08,Corylus,perennial,outcrossing,medium
UCE,0.00730173,2.59526E-08,Corylus,perennial,outcrossing,medium
UCE,0.00726842,2.58342E-08,Corylus,perennial,outcrossing,medium
UCE,0.00711826,2.53005E-08,Corylus,perennial,outcrossing,medium
UCE,0.00757397,2.69202E-08,Corylus,perennial,outcrossing,medium
UCE,0.00705309,2.50688E-08,Corylus,perennial,outcrossing,medium
