Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
BUSCO,0.00293051,1.03444E-09,Sesamum,perennial,selfing,small
BUSCO,0.00246983,8.71825E-10,Sesamum,perennial,selfing,small
BUSCO,0.00263577,9.304E-10,Sesamum,perennial,selfing,small
BUSCO,0.00361954,1.27766E-09,Sesamum,perennial,selfing,small
BUSCO,0.00235445,8.31097E-10,Sesamum,perennial,selfing,small
BUSCO,0.00312828,1.10425E-09,Sesamum,perennial,selfing,small
BUSCO,0.00382162,1.34899E-09,Sesamum,perennial,selfing,small
BUSCO,0.00313232,1.10568E-09,Sesamum,perennial,selfing,small
BUSCO,0.00346548,1.22328E-09,Sesamum,perennial,selfing,small
BUSCO,0.002744,9.68604E-10,Sesamum,perennial,selfing,small
BUSCO,0.00334019,1.17905E-09,Sesamum,perennial,selfing,small
BUSCO,0.0027135,9.57838E-10,Sesamum,perennial,selfing,small
BUSCO,0.00303046,1.06972E-09,Sesamum,perennial,selfing,small
BUSCO,0.00321656,1.13541E-09,Sesamum,perennial,selfing,small
BUSCO,0.00267864,9.45533E-10,Sesamum,perennial,selfing,small
BUSCO,0.0026657,9.40965E-10,Sesamum,perennial,selfing,small
BUSCO,0.00239848,8.46639E-10,Sesamum,perennial,selfing,small
BUSCO,0.00236681,8.3546E-10,Sesamum,perennial,selfing,small
BUSCO,0.00269144,9.50051E-10,Sesamum,perennial,selfing,small
BUSCO,0.002395,8.45411E-10,Sesamum,perennial,selfing,small
BUSCO,0.00237916,8.3982E-10,Sesamum,perennial,selfing,small
BUSCO,0.00252643,8.91804E-10,Sesamum,perennial,selfing,small
BUSCO,0.00239309,8.44737E-10,Sesamum,perennial,selfing,small
BUSCO,0.00248558,8.77385E-10,Sesamum,perennial,selfing,small
BUSCO,0.00252742,8.92154E-10,Sesamum,perennial,selfing,small
BUSCO,0.00190067,6.70917E-10,Sesamum,perennial,selfing,small
BUSCO,0.00197375,6.96714E-10,Sesamum,perennial,selfing,small
BUSCO,0.00191351,6.7545E-10,Sesamum,perennial,selfing,small
BUSCO,0.0022501,7.94263E-10,Sesamum,perennial,selfing,small
BUSCO,0.00210241,7.4213E-10,Sesamum,perennial,selfing,small
